UUID,VIN,Make,Model,Mileage,Year,Price,Zip Code,Create Date,Update Date
4e1ee301-a396-4e3a-88bc-06ab40000323,VINVIN323,BMW,X3,226171,2004,90409,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000324,VINVIN324,BMW,X4,910173,2011,118736,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000325,VINVIN325,BMW,X4,260001,1990,21431,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000326,VINVIN326,BMW,X5,50483,2005,52809,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000327,VINVIN327,BMW,X5,102891,2011,34373,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000328,VINVIN328,BMW,X5,857706,2020,105110,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000329,VINVIN329,BMW,X5,709263,1992,102790,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000330,VINVIN330,BMW,X6,972830,1999,36661,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000331,VINVIN331,BMW,X6,674404,2001,24785,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000332,VINVIN332,BMW,X6,771753,2019,99183,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000333,VINVIN333,BMW,X7,455289,2006,42162,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000334,VINVIN334,Cadillac,Cimarron,185669,2012,31245,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000335,VINVIN335,Cadillac,BLS,608172,2001,107389,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000336,VINVIN336,Cadillac,ATS,374588,2007,18732,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000337,VINVIN337,Cadillac,"CT4, CT4-V",322555,2006,79652,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000338,VINVIN338,Cadillac,ELR,11224,2010,101568,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000339,VINVIN339,Cadillac,Catera,950245,2002,74729,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000340,VINVIN340,Cadillac,"CTS, CTS-V",287669,2006,24758,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000341,VINVIN341,Cadillac,"CTS, CTS-V",718816,2016,59895,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000342,VINVIN342,Cadillac,"CTS, CTS-V",487042,2015,26923,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000343,VINVIN343,Cadillac,"CT5, CT5-V",561551,2018,94173,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000344,VINVIN344,Cadillac,Series 60,802252,2004,82433,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000345,VINVIN345,Cadillac,Series 61,843327,2019,33750,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000346,VINVIN346,Cadillac,Series 61,66112,1994,13421,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000347,VINVIN347,Cadillac,Series 61,488445,2004,47716,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000348,VINVIN348,Cadillac,Series 61,760576,2019,93554,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000349,VINVIN349,Cadillac,Series 65,568255,2018,91469,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000350,VINVIN350,Cadillac,Series 62,473772,2014,32872,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000351,VINVIN351,Cadillac,Series 62,151886,1996,100458,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000352,VINVIN352,Cadillac,Series 62,294555,2007,110196,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000353,VINVIN353,Cadillac,Series 62,202369,2015,34622,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000354,VINVIN354,Cadillac,Series 62,195331,2003,84795,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000355,VINVIN355,Cadillac,6200,474965,2007,40961,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000356,VINVIN356,Cadillac,6200,521423,2004,109751,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000357,VINVIN357,Cadillac,Calais,878296,2014,45864,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000358,VINVIN358,Cadillac,Calais,342828,2011,45972,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000359,VINVIN359,Cadillac,Seville,147593,2014,7637,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000360,VINVIN360,Cadillac,Seville,742079,2003,115282,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000361,VINVIN361,Cadillac,Seville,180636,2020,24331,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000362,VINVIN362,Cadillac,Seville,517453,2018,15535,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000363,VINVIN363,Cadillac,Seville,150045,2000,90697,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000364,VINVIN364,Cadillac,STS,227921,2005,57145,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000365,VINVIN365,Cadillac,Sedan de Ville,851938,1991,25359,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000366,VINVIN366,Cadillac,Sedan de Ville,746093,2015,62834,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000367,VINVIN367,Cadillac,Sedan de Ville,423613,1994,69188,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000368,VINVIN368,Cadillac,Sedan de Ville,315742,1996,97126,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000369,VINVIN369,Cadillac,Sedan de Ville,977005,2004,25997,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000370,VINVIN370,Cadillac,Sedan de Ville,626137,2015,90416,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000371,VINVIN371,Cadillac,Sedan de Ville,187008,2016,97099,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000372,VINVIN372,Cadillac,Sedan de Ville,257793,2011,79953,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000373,VINVIN373,Cadillac,DTS,953269,2008,17705,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000374,VINVIN374,Cadillac,XTS,462070,2013,40309,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000375,VINVIN375,Cadillac,"CT6, CT6-V",851241,1994,101558,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000376,VINVIN376,Cadillac,Coupe de Ville,95433,2008,78902,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000377,VINVIN377,Cadillac,Coupe de Ville,805879,2002,49503,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000378,VINVIN378,Cadillac,Coupe de Ville,420561,2008,83428,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000379,VINVIN379,Cadillac,Coupe de Ville,783540,2007,119671,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000380,VINVIN380,Cadillac,Coupe de Ville,739784,2004,12359,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000381,VINVIN381,Cadillac,Coupe de Ville,954,2019,58821,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000382,VINVIN382,Cadillac,Series 60 (Sixty Special),567662,1996,84329,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000383,VINVIN383,Cadillac,Series 60 (Sixty Special),312526,2002,23668,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000384,VINVIN384,Cadillac,Series 60 (Sixty Special),451640,1997,91645,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000385,VINVIN385,Cadillac,Series 60 (Sixty Special),848861,1992,98222,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000386,VINVIN386,Cadillac,Series 60 (Sixty Special),82400,1996,56772,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000387,VINVIN387,Cadillac,Series 60 (Sixty Special),352138,2007,16592,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000388,VINVIN388,Cadillac,Series 60 (Sixty Special),15392,2006,7112,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000389,VINVIN389,Cadillac,Series 60 (Sixty Special),871646,2013,19212,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000390,VINVIN390,Cadillac,Series 60 (Sixty Special),965464,1993,9493,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000391,VINVIN391,Cadillac,Series 60 (Sixty Special),850967,2018,42943,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000392,VINVIN392,Cadillac,Series 60 (Sixty Special),98027,2010,59545,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000393,VINVIN393,Cadillac,Fleetwood Brougham,134707,1990,19372,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000394,VINVIN394,Cadillac,Brougham,179818,2008,26357,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000395,VINVIN395,Cadillac,Fleetwood,946476,2011,75347,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000396,VINVIN396,Cadillac,Fleetwood,574300,2019,47120,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000397,VINVIN397,Cadillac,Series 75,512533,1996,36096,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000398,VINVIN398,Cadillac,Series 75,372065,2008,85630,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000399,VINVIN399,Cadillac,Series 75,220202,1999,79531,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000400,VINVIN400,Cadillac,Series 75,982959,1994,29802,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000401,VINVIN401,Cadillac,Series 75,171784,2005,119346,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000402,VINVIN402,Cadillac,Series 75,128938,2000,94391,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000403,VINVIN403,Cadillac,Series 75,810370,2013,55633,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000404,VINVIN404,Cadillac,Series 75,756463,1991,62839,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000405,VINVIN405,Cadillac,Series 75,212262,1992,111946,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000406,VINVIN406,Cadillac,Series 75,122820,2010,101243,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000407,VINVIN407,Cadillac,Fleetwood Limousine,342453,2005,119114,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000408,VINVIN408,Cadillac,Fleetwood 75,437896,2000,69169,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000409,VINVIN409,Cadillac,Eldorado,407245,1997,44089,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000410,VINVIN410,Cadillac,Eldorado,493277,2007,33360,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000411,VINVIN411,Cadillac,Eldorado,686101,2017,74375,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000412,VINVIN412,Cadillac,Eldorado,763830,2012,106944,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000413,VINVIN413,Cadillac,Eldorado,329426,1994,73942,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000414,VINVIN414,Cadillac,Eldorado,398546,1997,112548,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000415,VINVIN415,Cadillac,Eldorado,438391,2019,108492,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000416,VINVIN416,Cadillac,Eldorado,250684,2003,98057,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000417,VINVIN417,Cadillac,Eldorado,837148,2004,8425,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000418,VINVIN418,Cadillac,Eldorado,851581,2018,94489,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000419,VINVIN419,Cadillac,Eldorado,768782,1998,6345,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000420,VINVIN420,Cadillac,XT4,774668,1992,66528,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000421,VINVIN421,Cadillac,SRX,927865,1997,82541,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000422,VINVIN422,Cadillac,SRX,729632,2013,65540,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000423,VINVIN423,Cadillac,XT5,840190,2000,106823,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000424,VINVIN424,Cadillac,XT6,581658,2011,76838,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000425,VINVIN425,Cadillac,Escalade,341734,1998,91862,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000426,VINVIN426,Cadillac,Escalade,214570,1992,12462,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000427,VINVIN427,Cadillac,Escalade,443507,2002,82692,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000428,VINVIN428,Cadillac,Escalade,203449,1991,31848,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000429,VINVIN429,Cadillac,Allanté,17974,2003,66132,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000430,VINVIN430,Cadillac,XLR,883018,2018,107283,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000431,VINVIN431,Kia,Picanto,749450,2002,54195,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000432,VINVIN432,Kia,Picanto,890552,2009,67719,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000433,VINVIN433,Kia,Picanto,570082,1998,17280,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000434,VINVIN434,Kia,Ray,221030,2002,107013,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000435,VINVIN435,Kia,Pride,191992,2000,108410,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000436,VINVIN436,Kia,Pride,399283,2013,54364,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000437,VINVIN437,Kia,Rio,353261,2011,52515,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000438,VINVIN438,Kia,Rio,487522,1994,96359,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000439,VINVIN439,Kia,Rio,451737,2017,42939,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000440,VINVIN440,Kia,Rio,292189,2017,69320,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000441,VINVIN441,Kia,Soul,448356,1996,17576,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000442,VINVIN442,Kia,Soul,593729,2014,15654,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000443,VINVIN443,Kia,Soul,305432,2007,38532,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000444,VINVIN444,Kia,Pegas,325846,2004,10574,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000445,VINVIN445,Kia,Avella,981342,2003,61672,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000446,VINVIN446,Kia,Cee'd,2974,2000,71170,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000447,VINVIN447,Kia,Cee'd,749435,2014,50840,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000448,VINVIN448,Kia,Cee'd,8909,2020,9832,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000449,VINVIN449,Kia,Sephia,635870,1995,89102,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000450,VINVIN450,Kia,Sephia,585635,1993,50668,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000451,VINVIN451,Kia,Cerato / Spectra,290285,1999,81591,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000452,VINVIN452,Kia,Forte,15796,2010,86903,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000453,VINVIN453,Kia,Forte / K3,998626,2011,93038,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000454,VINVIN454,Kia,Forte / K3,888627,2012,13540,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000455,VINVIN455,Kia,Shuma,624646,1997,79156,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000456,VINVIN456,Kia,K4,837698,1997,83388,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000457,VINVIN457,Kia,Concord,503192,2002,19522,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000458,VINVIN458,Kia,Clarus,396896,1997,82117,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000459,VINVIN459,Kia,Magentis / Optima,103716,2020,22608,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000460,VINVIN460,Kia,Magentis / Optima,842622,2002,14642,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000461,VINVIN461,Kia,Magentis / Optima / K5,207889,2007,79264,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000462,VINVIN462,Kia,Magentis / Optima / K5,76318,2014,33800,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000463,VINVIN463,Kia,Magentis / Optima / K5,393847,2008,57110,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000464,VINVIN464,Kia,Stinger,800004,2004,33013,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000465,VINVIN465,Kia,Potentia,456490,2006,76417,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000466,VINVIN466,Kia,Potentia,793056,2009,77480,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000467,VINVIN467,Kia,Enterprise,605399,2001,16689,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000468,VINVIN468,Kia,Opirus / Amanti,902912,1996,42713,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000469,VINVIN469,Kia,Cadenza / K7,627959,2005,52188,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000470,VINVIN470,Kia,Cadenza / K7,103859,2015,62299,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000471,VINVIN471,Kia,Quoris / K9 / K900,866030,2012,53256,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000472,VINVIN472,Kia,Quoris / K9 / K900,392202,2008,37312,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000473,VINVIN473,Kia,Elan / Vegato,682356,2011,86727,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000474,VINVIN474,Kia,Venga,404959,2011,17222,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000475,VINVIN475,Kia,Carens,862415,2020,72960,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000476,VINVIN476,Kia,Carens / Rondo,51998,2020,109724,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000477,VINVIN477,Kia,Carens / Rondo,54723,2002,105483,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000478,VINVIN478,Kia,Joice,514087,2000,116039,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000479,VINVIN479,Kia,Carnival / Sedona,266032,1990,97890,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000480,VINVIN480,Kia,Carnival / Sedona,104664,2013,21732,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000481,VINVIN481,Kia,Carnival / Sedona,637319,2019,70912,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000482,VINVIN482,Kia,Retona,440849,2002,39350,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000483,VINVIN483,Kia,Stonic,193960,2002,77417,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
